source_location,destination_location,lat_src,lon_src,lat_dest,lon_dest,distance,day_of_week,hour,is_peak,weather,road_capacity,vehicles,speed,signal_time,travel_time
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,17,0,Clear,5000,2817,25.09,0,0.04304503786369071
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,18,0,Clear,5000,2776,24.5,0,0.044081632653061226
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,19,0,Clear,5000,2404,31.25,0,0.034559999999999994
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,20,0,Foggy,5000,1799,16.61,0,0.0650210716435882
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,21,0,Clear,5000,2094,30.85,0,0.03500810372771475
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,22,0,Clear,5000,2159,32.33,0,0.03340550572223941
Bileshivale,Anagalapura,13.0543306,77.6710224,13.067107,77.6840813,0.018,Weekend,23,0,Cloudy,5000,2423,26.39,0,0.04092459264873057
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,0,0,Clear,3000,587,52.69,0,0.02391345606376922
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,1,0,Clear,3000,505,47.31,0,0.02663284717818643
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,2,0,Clear,3000,205,57.55,0,0.021894005212858385
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,3,0,Clear,3000,292,57.79,0,0.02180308011766742
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,4,0,Clear,3000,249,56.46,0,0.022316684378320933
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,5,0,Clear,3000,434,50.92,0,0.02474469756480754
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,6,0,Clear,3000,1650,34.38,0,0.03664921465968587
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,7,0,Clear,3000,1351,36.3,0,0.03471074380165289
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,8,1,Clear,3000,2706,19.44,0,0.06481481481481481
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,9,1,Rainy,3000,2357,16.59,0,0.0759493670886076
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,10,1,Clear,3000,2725,16.75,0,0.07522388059701493
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,11,1,Clear,3000,2370,19.4,0,0.06494845360824743
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,12,0,Clear,3000,1042,42.89,0,0.029377477267428304
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,13,0,Clear,3000,1114,44.01,0,0.02862985685071575
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,14,0,Clear,3000,909,45.16,0,0.027900797165633307
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,15,0,Clear,3000,1162,41.97,0,0.030021443888491782
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,16,0,Foggy,3000,1463,16.26,0,0.07749077490774907
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,17,1,Clear,3000,2637,18.65,0,0.0675603217158177
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,18,1,Clear,3000,2483,21.18,0,0.059490084985835696
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,19,1,Clear,3000,2808,14.34,0,0.08786610878661089
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,20,1,Clear,3000,2305,22.91,0,0.05499781754692274
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,21,1,Clear,3000,2689,17.3,0,0.07283236994219654
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,22,0,Cloudy,3000,1272,32.23,0,0.03909401179025753
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekday,23,0,Cloudy,3000,1422,36.83,0,0.03421124083627478
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,0,0,Clear,3000,184,58.99,0,0.02135955246651975
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,1,0,Clear,3000,279,55.28,0,0.022793053545586108
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,2,0,Cloudy,3000,530,47.87,0,0.026321286818466683
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,3,0,Cloudy,3000,544,46.78,0,0.026934587430525868
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,4,0,Clear,3000,589,47.57,0,0.02648728190035737
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,5,0,Clear,3000,544,50.21,0,0.02509460266879108
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,6,0,Clear,3000,1746,32.39,0,0.03890089533806731
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,7,0,Foggy,3000,1158,17.44,0,0.07224770642201836
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,8,0,Clear,3000,1775,29.83,0,0.04223935635266511
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,9,0,Clear,3000,1011,41.87,0,0.030093145450203015
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,10,0,Clear,3000,1179,38.94,0,0.03235747303543914
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,11,0,Clear,3000,1236,39.02,0,0.03229113275243465
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,12,0,Clear,3000,1123,39.75,0,0.031698113207547174
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,13,0,Clear,3000,1324,34.11,0,0.036939313984168866
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,14,0,Clear,3000,1380,39.65,0,0.0317780580075662
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,15,0,Cloudy,3000,1433,31.64,0,0.03982300884955752
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,16,0,Clear,3000,1662,30.51,0,0.04129793510324484
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,17,0,Clear,3000,1405,34.81,0,0.03619649525998276
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,18,0,Cloudy,3000,1334,34.35,0,0.036681222707423584
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,19,0,Clear,3000,1192,38.44,0,0.03277835587929241
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,20,0,Clear,3000,1399,33.99,0,0.03706972639011474
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,21,0,Rainy,3000,1739,21.61,0,0.058306339657565945
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,22,0,Clear,3000,1053,43.8,0,0.028767123287671236
Bileshivale,Kalkere,13.0543306,77.6710224,13.0344453,77.6766779,0.021,Weekend,23,0,Clear,3000,1527,39.05,0,0.032266325224071704
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,0,0,Foggy,1000,193,22.99,0,0.05741626794258373
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,1,0,Rainy,1000,182,32.28,0,0.04089219330855018
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,2,0,Clear,1000,128,51.34,0,0.02571094663030775
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,3,0,Cloudy,1000,95,43.86,0,0.030095759233926128
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,4,0,Clear,1000,101,51.33,0,0.025715955581531266
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,5,0,Foggy,1000,143,23.77,0,0.05553218342448465
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,6,0,Clear,1000,577,29.81,0,0.04428044280442804
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,7,0,Clear,1000,405,33.63,0,0.03925066904549509
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,8,1,Foggy,1000,869,8.05,0,0.16397515527950307
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,9,1,Clear,1000,792,18.61,0,0.07092960773777539
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,10,1,Clear,1000,894,11.21,0,0.11775200713648526
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,11,1,Clear,1000,919,19.29,0,0.06842923794712286
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,12,0,Rainy,1000,563,22.06,0,0.05983680870353582
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,13,0,Clear,1000,541,30.87,0,0.04275996112730806
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,14,0,Clear,1000,373,39.18,0,0.033690658499234305
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,15,0,Cloudy,1000,498,32.25,0,0.04093023255813953
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,16,0,Clear,1000,565,31.67,0,0.04167982317650773
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,17,1,Cloudy,1000,946,9.76,0,0.13524590163934425
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,18,1,Clear,1000,875,18.23,0,0.07240811848601206
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,19,1,Clear,1000,901,12.98,0,0.10169491525423728
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,20,1,Clear,1000,760,24.59,0,0.05368035786905246
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,21,1,Clear,1000,765,23.73,0,0.05562579013906447
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,22,0,Clear,1000,364,37.27,0,0.03541722565065736
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,23,0,Cloudy,1000,559,27.18,0,0.04856512141280353
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,0,0,Foggy,1000,163,25.59,0,0.05158264947245017
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,1,0,Clear,1000,97,51.98,0,0.025394382454790306
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,2,0,Clear,1000,138,51.29,0,0.02573601091830766
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,3,0,Clear,1000,149,45.91,0,0.028751905902853408
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,4,0,Clear,1000,175,52.8,0,0.024999999999999998
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,5,0,Rainy,1000,157,35.93,0,0.036738101864736986
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,6,0,Clear,1000,595,30.16,0,0.04376657824933687
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,7,0,Clear,1000,354,38.96,0,0.03388090349075975
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,8,0,Clear,1000,481,34.14,0,0.03866432337434095
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,9,0,Clear,1000,540,31.7,0,0.0416403785488959
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,10,0,Clear,1000,447,32.82,0,0.04021937842778793
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,11,0,Clear,1000,481,34.61,0,0.03813926610806125
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,12,0,Clear,1000,560,27.52,0,0.04796511627906977
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,13,0,Cloudy,1000,374,37.93,0,0.03480094911679409
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,14,0,Cloudy,1000,372,35.49,0,0.037193575655114115
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,15,0,Clear,1000,563,32.59,0,0.040503221847192385
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,16,0,Rainy,1000,557,24.21,0,0.05452292441140024
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,17,0,Clear,1000,409,35.54,0,0.03714124929656725
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,18,0,Cloudy,1000,582,29.34,0,0.04498977505112474
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,19,0,Clear,1000,507,29.73,0,0.04439959636730575
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,20,0,Clear,1000,467,36.97,0,0.03570462537192318
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,21,0,Rainy,1000,489,21.59,0,0.06113941639647985
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,22,0,Cloudy,1000,583,27.52,0,0.04796511627906977
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,23,0,Clear,1000,400,38.89,0,0.033941887374646436
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,0,0,Clear,1000,164,62.54,0,0.02110649184521906
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,1,0,Clear,1000,90,66.56,0,0.019831730769230768
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,2,0,Clear,1000,123,60.28,0,0.0218978102189781
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,3,0,Clear,1000,164,59.45,0,0.022203532380151384
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,4,0,Rainy,1000,196,45.11,0,0.029261804477942806
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,5,0,Clear,1000,165,61.34,0,0.0215194000652103
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,6,0,Clear,1000,528,37.8,0,0.03492063492063492
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,7,0,Foggy,1000,560,20.92,0,0.06309751434034416
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,8,1,Clear,1000,726,29.01,0,0.045501551189245086
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,9,1,Rainy,1000,851,16.79,0,0.07861822513400833
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,10,1,Rainy,1000,914,11.81,0,0.11176968670618119
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,11,1,Foggy,1000,924,10.46,0,0.12619502868068833
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,12,0,Clear,1000,367,52.29,0,0.025243832472748133
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,13,0,Clear,1000,370,52.86,0,0.024971623155505107
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,14,0,Clear,1000,424,42.86,0,0.030797946803546427
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,15,0,Clear,1000,409,47.2,0,0.027966101694915254
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,16,0,Rainy,1000,337,34.13,0,0.03867565191913272
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,17,1,Clear,1000,923,16.32,0,0.08088235294117647
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,18,1,Clear,1000,836,23.46,0,0.056265984654731455
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,19,1,Clear,1000,855,22.32,0,0.059139784946236555
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,20,1,Foggy,1000,899,9.53,0,0.13850996852046168
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,21,1,Clear,1000,782,28.87,0,0.04572220297887079
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,22,0,Clear,1000,368,49.62,0,0.02660217654171705
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekday,23,0,Clear,1000,543,42.79,0,0.030848329048843187
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,0,0,Rainy,1000,137,41.63,0,0.03170790295460005
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,1,0,Cloudy,1000,77,59.85,0,0.02205513784461153
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,2,0,Rainy,1000,84,46.89,0,0.028150991682661546
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,3,0,Rainy,1000,134,42.15,0,0.03131672597864768
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,4,0,Clear,1000,86,64.2,0,0.0205607476635514
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,5,0,Clear,1000,104,64.04,0,0.020612117426608366
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,6,0,Foggy,1000,579,19.55,0,0.06751918158567774
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,7,0,Clear,1000,525,36.25,0,0.03641379310344828
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,8,0,Clear,1000,336,48.62,0,0.027149321266968326
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,9,0,Cloudy,1000,441,39.94,0,0.033049574361542315
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,10,0,Clear,1000,572,35.48,0,0.03720405862457723
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,11,0,Clear,1000,327,52.59,0,0.025099828864803192
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,12,0,Cloudy,1000,454,38.68,0,0.03412616339193381
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,13,0,Clear,1000,578,34.43,0,0.038338658146964855
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,14,0,Clear,1000,308,52.76,0,0.025018953752843062
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,15,0,Rainy,1000,460,25.44,0,0.051886792452830184
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,16,0,Clear,1000,586,37.65,0,0.035059760956175294
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,17,0,Clear,1000,372,46.47,0,0.02840542285345384
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,18,0,Clear,1000,570,36.51,0,0.036154478225143796
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,19,0,Clear,1000,515,44.39,0,0.02973642712322595
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,20,0,Clear,1000,575,38.48,0,0.034303534303534305
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,21,0,Clear,1000,400,50.03,0,0.026384169498301017
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,22,0,Clear,1000,493,38.16,0,0.034591194968553465
Bileshivale,Babusa Palya,13.0543306,77.6710224,13.037,77.657,0.022,Weekend,23,0,Foggy,1000,469,22.58,0,0.05845881310894597
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,0,0,Clear,5000,745,38.06,0,0.007882291119285338
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,1,0,Clear,5000,633,41.86,0,0.00716674629718108
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,2,0,Rainy,5000,671,28.04,0,0.010699001426533523
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,3,0,Clear,5000,289,47.62,0,0.00629987400251995
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,4,0,Clear,5000,798,46.16,0,0.006499133448873484
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,5,0,Clear,5000,273,42.24,0,0.007102272727272728
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,6,0,Clear,5000,1662,34.02,0,0.008818342151675485
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,7,0,Clear,5000,2983,26.67,0,0.01124859392575928
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,8,1,Clear,5000,4093,15.41,0,0.01946787800129786
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,9,1,Clear,5000,3531,22.33,0,0.01343484102104792
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,10,1,Cloudy,5000,4645,16.49,0,0.01819284414796847
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,11,1,Clear,5000,4242,15.43,0,0.01944264419961115
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,12,0,Clear,5000,2638,28.09,0,0.01067995728017088
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,13,0,Rainy,5000,2878,20.35,0,0.014742014742014743
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,14,0,Clear,5000,2159,31.3,0,0.009584664536741214
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,15,0,Rainy,5000,1882,21.34,0,0.014058106841611996
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,16,0,Clear,5000,2929,26.78,0,0.011202389843166542
Sampigehalli,Chokkanahalli,13.0805925,77.6291328,13.0850788,77.6263539,0.005,Weekday,17,1,Clear,5000,4715,9.8,0,0.03061224489795918
